Price,Close,High,Low,Open,Volume,Returns
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,
Date,,,,,,
2019-05-14,45.25556564331055,45.50503815213908,44.475959020360506,44.715837981268216,146118800,0.015830149518765158
2019-05-15,45.79767990112305,45.9967798306252,44.62227473591836,44.68224446190353,106178800,0.011978952204139137
2019-05-16,45.59619140625,46.16950195223836,45.29874018957039,45.55541242384641,132125600,-0.004399534983170805
2019-05-17,45.337120056152344,45.79288858202996,44.79978990816282,44.84056888908769,131516400,-0.005681863815979682
2019-05-20,43.919437408447266,44.22168723717779,43.245378124155245,44.022587263410635,154449200,-0.03126979935975649
2019-05-21,44.76140594482422,45.09723495377961,44.305633820942845,44.430371878666996,113459200,0.019170749582849034
2019-05-22,43.84506607055664,44.54791316726557,43.78989494714465,44.29603958434583,118994400,-0.020471650854692047
2019-05-23,43.09665298461914,43.30774397139174,42.652875463537775,43.13023589116903,146118800,-0.01706949385668921
2019-05-24,42.93113708496094,43.69155293690162,42.84717798618397,43.22618717622051,94858800,-0.003840574341521963
2019-05-28,42.75362777709961,43.31974229243036,42.67686841007409,42.919144851959835,111792800,-0.004134745080477065
2019-05-29,42.54972457885742,43.0222863504974,42.218690493477034,42.31943920201413,113924800,-0.004769260735141723
2019-05-30,42.770423889160156,42.99350958897045,42.37941997112291,42.68646478004668,84873600,0.005186856377735527
2019-05-31,41.995601654052734,42.69604761740094,41.976410902421904,42.27385840204581,108174400,-0.018115841851728653
2019-06-03,41.57102584838867,42.679265508249905,40.84419286883519,42.12274820633601,161584400,-0.010110006499289947
2019-06-04,43.09185791015625,43.13743549997744,41.863678758296096,42.08436697087955,123872000,0.03658394352148342
2019-06-05,43.78749465942383,44.37520091765044,43.45166564923293,44.2048852808854,119093600,0.016143113409450516
2019-06-06,44.43038558959961,44.490355335438046,43.693955353777504,43.91704471163313,90105200,0.01468206699598018
2019-06-07,45.61298751831055,46.037574346491404,44.56232005334249,44.7398281596146,122737600,0.026616962986424353
2019-06-10,46.19588088989258,46.86514143773939,45.96559552596257,46.0111731044678,104883600,0.01277910970747187
2019-06-11,46.73081970214844,47.016276250741356,46.440568209735225,46.742814382224076,107731600,0.01157979460400127
2019-06-12,46.582088470458984,47.00907265899637,46.39018460071747,46.524516211457964,73012800,-0.0031827225081313415
2019-06-13,46.57249450683594,47.20577475889717,46.440564018697366,46.70442865523664,86698400,-0.00020595821136548675
2019-06-14,46.234275817871094,46.43817075425028,45.6489705223586,45.94881924667748,75046000,-0.0072621982684478725
2019-06-17,46.510128021240234,46.76680024667599,46.09753594726315,46.27264655043855,58676400,0.005966400435378105
2019-06-18,47.603973388671875,48.045349745694665,46.82676799049305,47.028265415186674,106204000,0.023518433811493766
2019-06-19,47.464847564697266,47.947006605902274,47.330515935793585,47.899027886783216,84496800,-0.0029225674680281033
2019-06-20,47.84626388549805,48.12212325372135,47.503235034135585,48.06455097971471,86056000,0.008035764157482861
2019-06-21,47.68313980102539,48.17969100957761,47.53201488359428,47.68793840514165,191202400,-0.003409337975960547
2019-06-24,47.63515853881836,48.014167688883454,47.536807298683456,47.62556133183534,72881600,-0.0010062521555260773
2019-06-25,46.91313552856445,47.798285921333026,46.84596604435592,47.59918592168598,84281200,-0.015157355037782039
2019-06-26,47.92781448364258,48.213271017054275,47.34011179381618,47.44086051262108,104270000,0.021628888021358206
2019-06-27,47.913421630859375,48.352400537964535,47.87264264957798,48.04535212195591,83598800,-0.0003003027143688719
2019-06-28,47.476844787597656,47.855853995313346,47.26815125724798,47.659151485123374,124442400,-0.009111785975655207
2019-07-01,48.34759521484375,49.05283979839883,48.13170199891738,48.73619787914483,109012000,0.01834052854905721
2019-07-02,48.630653381347656,48.726607147388336,48.30202042578037,48.3140151040682,67740800,0.005854648307657806
2019-07-03,49.03365707397461,49.040853149657444,48.621064986934755,48.76259268904688,45448000,0.008287030187867694
2019-07-05,48.990474700927734,49.19437326324015,48.671435272736204,48.77938372352639,69062000,-0.0008806680069105566
2019-07-08,47.9805908203125,48.311621297625926,47.594385546561455,48.17009358905108,101354400,-0.020613882326723232
2019-07-09,48.27323913574219,48.338003814062816,47.690331409021574,47.78388404908018,82312000,0.0060993062074965465
2019-07-10,48.7505989074707,48.87053838474361,48.350001492610694,48.419568439175904,71588400,0.009888703975016178
2019-07-11,48.39558029174805,49.028860601199824,48.38598674384137,48.76979088457013,80767200,-0.007282343677387115
2019-07-12,48.767391204833984,48.9353057375673,48.50352289606572,48.563492633489204,70380800,0.007682745218561493
2019-07-15,49.22555923461914,49.38387655433497,48.93530410465948,48.95689233094862,67789600,0.009394966974155983
2019-07-16,49.05525207519531,49.44145738464282,48.815373091942526,49.07684030522499,67467200,-0.0034597303122979595
2019-07-17,48.77937316894531,49.19676009004377,48.76018241874081,48.947287657907985,56430000,-0.00562384035509822
2019-07-18,49.33350372314453,49.38627738281287,48.863339389807166,48.93530380392419,74162400,0.011359935936036125
2019-07-19,48.597076416015625,49.53500400468843,48.54190528146498,49.364688336820315,83717200,-0.01492752899250116
2019-07-22,49.70771789550781,49.71011536738977,48.841754712007756,48.851348259797994,89111600,0.022854080150512157
2019-07-23,50.096317291259766,50.113110574099615,49.72450419968296,50.00516578241916,73420800,0.007817687317065003
2019-07-24,50.05554962158203,50.170690514709015,49.69573112783007,49.815670625747394,59966400,-0.0008137857607518617
2019-07-25,49.65974807739258,50.1922797123863,49.59018112258681,50.108320604244945,55638400,-0.007907245993335366
2019-07-26,49.83245086669922,50.30980760087417,49.6885220427725,49.77008000154202,70475600,0.0034777218168222657
2019-07-29,50.29780960083008,50.52809497185388,50.000362086074006,50.005160689291245,86693600,0.009338467726094368
2019-07-30,50.08192825317383,50.41296238448018,49.72930589424204,50.0771296491696,135742800,-0.004292062604107638
2019-07-31,51.10380554199219,53.10199746442109,50.68641854713326,51.91459749517367,277125600,0.02040411231078343
2019-08-01,49.99796676635742,52.30080610324223,49.59257442379039,51.31010488877279,216071600,-0.02163906902639756
2019-08-02,48.94009017944336,49.51819549911779,48.366779801986425,49.30230597097096,163448400,-0.02115839213737558
2019-08-05,46.37819290161133,47.65194947419942,46.195886226790655,47.493632157235574,209572000,-0.05234762070193577
2019-08-06,47.25614547729492,47.512817669046456,46.546102290065086,47.090628443026986,143299200,0.01893028858511414
2019-08-07,47.745506286621094,47.87024436990751,46.49334149076343,46.87474815629385,133457600,0.010355495658470382
2019-08-08,48.7985725402832,48.82256189914169,47.829463202753935,48.02376456461598,108038000,0.022055819187264403
2019-08-09,48.39645004272461,48.82264628400615,47.98710353990854,48.47109445761,98478800,-0.008240456157332043
2019-08-12,48.273651123046875,48.65169375794879,47.953399498178506,48.06657126313836,89927600,-0.002537353867263503
2019-08-13,50.31795883178711,51.081263786709165,48.27364747421818,48.403676318422924,188874000,0.04234831344182788
2019-08-14,48.820247650146484,49.70876470572773,48.781720309041134,48.9189725839154,146189600,-0.02976494310207356
2019-08-15,48.57704162597656,49.39572726363103,48.07860388821186,48.99120128008472,108909600,-0.004981663057360475
2019-08-16,49.72319793701172,49.88212041996677,49.08269484449724,49.188643166467266,110481600,0.023594609154260482
2019-08-19,50.6502571105957,51.22333570759852,50.57320242659927,50.71526786677694,97654400,0.01864439963733555
2019-08-20,50.65266418457031,51.37262873921867,50.643034186061826,50.7778762101982,107537200,4.7523430519946785e-05
2019-08-21,51.20166015625,51.44485708837532,50.95123980751882,51.28593824887725,86141600,0.010838442173134899
2019-08-22,51.158329010009766,51.63509296401018,50.74657581734815,51.33410496983848,89014800,-0.0008462840093075297
2019-08-23,48.79375076293945,51.0595885775381,48.39885478134202,50.42871543468985,187272000,-0.046220787364021465
2019-08-26,49.72079849243164,49.88935099513385,49.37646639661162,49.56909940291515,104174400,0.01899931271929023
2019-08-27,49.15976333618164,50.21683292459266,49.00806422575764,50.050686979684386,103493200,-0.011283711711415845
2019-08-28,49.48964309692383,49.53539385383809,48.95749845133117,49.14531464085439,63755200,0.006710361042348456
2019-08-29,50.32758712768555,50.402235218626586,49.76173203895499,50.20478537823817,83962000,0.01693170486440221
2019-08-30,50.26258087158203,50.67433032802914,49.89176166110444,50.604502740538045,84573600,-0.001291662482021838
2019-09-03,49.530574798583984,49.838786156000836,49.174206105477474,49.706350727227374,80092000,-0.014563638800567769
2019-09-04,50.370933532714844,50.4407611170652,49.92065675727125,50.17830051930232,76752400,0.01696646440200178
2019-09-05,51.355770111083984,51.52191605519389,50.92957012499807,51.0475587296686,95654800,0.01955168406258556
2019-09-06,51.350955963134766,51.63027369034283,51.170363175155885,51.541182424007545,77449200,-9.374113052551536e-05
2019-09-09,51.57006072998047,52.11665576751594,50.823612966560205,51.73138979827616,109237600,0.004266809891582124
2019-09-10,52.17926788330078,52.19853155211733,50.977726393493114,51.4954241740746,127111600,0.011813194413520467
2019-09-11,53.83831787109375,53.867215213888514,52.427286157903254,52.509157675957375,177158400,0.03179519481767046
2019-09-12,53.71791458129883,54.51974683219561,53.6625338333997,54.12966766793136,128906800,-0.002236386546905278
2019-09-13,52.67289733886719,53.16410811341554,52.256330996680475,52.97388532366072,159053200,-0.019453793963838062
2019-09-16,52.94980239868164,53.00518683075822,52.38635379866361,52.427287721827014,84632400,0.005257069077347465
2019-09-17,53.14242935180664,53.17132669215555,52.76198015904004,52.96424684480587,73274800,0.003637916373599115
2019-09-18,53.640872955322266,53.66013662625414,52.8390405643594,53.22911979676367,101360000,0.009379390622432648
2019-09-19,53.205039978027344,53.87925005196079,53.062970872148405,53.45786691866771,88242400,-0.008125016489905601
2019-09-20,52.427276611328125,53.5902943259236,52.364672449316515,53.30616350506077,221652400,-0.014618227277348517
2019-09-23,52.66565704345703,52.93534101567237,52.408009647440295,52.721037786143704,76662000,0.004546878028705459
2019-09-24,52.415245056152344,53.57344980178492,52.29726012839584,53.22189425113329,124763200,-0.0047547491356285665
2019-09-25,53.22189712524414,53.33506889719885,52.285222698801874,52.624738014666015,87613600,0.015389646051022554
2019-09-26,52.94740295410156,53.20023361870101,52.69216570811033,52.97389004609141,75334000,-0.005157542026294704
2019-09-27,52.68974685668945,53.20503806562803,52.318927655185426,53.10390288400387,101408000,-0.004866265067532405
2019-09-30,53.92981719970703,54.07669946621,53.16410194467161,53.19058903122688,103909600,0.02353532550441817
2019-10-01,54.07910919189453,54.953179424877604,53.98520109304119,54.1946912167675,139223200,0.002768264383961494
2019-10-02,52.72346496582031,53.83591538249209,52.475447485978464,53.710703351981884,138449200,-0.025067798755039505
2019-10-03,53.171329498291016,53.20504000200288,51.80123175069933,52.59583700593172,114426000,0.008494595959522844
2019-10-04,54.66181564331055,54.777397655893,53.91055093237027,54.33193404188315,138478800,0.028031763717088154
2019-10-07,54.67386245727539,55.364929664081245,54.38009790316798,54.48363967592858,122306000,0.00022038810498825612
2019-10-08,54.033355712890625,54.91464931879182,54.016502298134355,54.37528125988171,111820000,-0.011715044732485969
2019-10-09,54.66663360595703,54.84963295173128,54.33193516189685,54.66663360595703,74770400,0.011720128885412295
2019-10-10,55.40345001220703,55.48772810325284,54.731646561284045,54.88334198132975,113013600,0.013478357046110556
2019-10-11,56.87709045410156,57.2214188925984,55.93800588024177,56.09211155799021,166795600,0.02659835157503454
2019-10-14,56.79521179199219,57.3394002684742,56.50626414186272,56.561644886880096,96427600,-0.0014395719164898013
2019-10-15,56.66278839111328,57.223826687854974,56.556840046506,56.92043216170895,87360000,-0.002331594454896946
2019-10-16,56.434024810791016,56.64351488275589,56.15230058384027,56.19323449638847,73903200,-0.004037280670750487
2019-10-17,56.65315628051758,56.86264272047436,56.22936656457934,56.607405523706475,67585200,0.003882967242922142
2019-10-18,56.92524719238281,57.206971459334895,56.414769154933225,56.48700699434459,97433600,0.004802749391719319
2019-10-21,57.9124870300293,58.028069045974206,57.14436888293073,57.19252621915649,87247200,0.01734274133777647
2019-10-22,57.780059814453125,58.319427901237304,57.6981882948495,58.06900752868315,82293600,-0.0022866780959951427
2019-10-23,58.55540466308594,58.56985517263713,58.083457561165815,58.29535427788,75828800,0.013418900069031459
2019-10-24,58.651710510253906,58.94547501424002,58.22551058657423,58.87564375923389,69275200,0.0016446961253548942
2019-10-25,59.374080657958984,59.410197738184195,58.483157162104476,58.55057816130414,73477200,0.01231626735896807
2019-10-28,59.968841552734375,60.01699889123348,59.40779955750476,59.57635207933633,96572800,0.010017180698791428
2019-10-29,58.581878662109375,60.13738583425639,58.40851300210187,59.94956966792677,142839600,-0.023128058750398806
2019-10-30,58.57465744018555,59.0658717968088,58.0810401770053,58.93584295422127,124522000,-0.00012326716194066556
2019-10-31,59.89901351928711,59.997738456744734,57.12992415330036,59.53301478761967,139162000,0.022609711041911673
2019-11-01,61.598995208740234,61.62547862266393,59.99533043692069,60.08682828055856,151125200,0.028380796102856376
2019-11-04,62.00350570678711,62.087783786153096,61.4930314180613,61.96256812023659,103272000,0.006566835979647356
2019-11-05,61.914432525634766,62.16966974444476,61.71939290273919,61.895165179872116,79897600,-0.001436582982477952
2019-11-06,61.940914154052734,62.00111174823086,61.49063732533464,61.8277423830643,75864400,0.0004277133349643858
2019-11-07,62.655799865722656,62.87799536674147,62.33700050920069,62.48915508255898,94940400,0.011541413642877973
2019-11-08,62.82725524902344,62.89970626993197,62.03267465786518,62.47705811703485,69986400,0.002736464679538475
2019-11-11,63.32479476928711,63.39000071163937,62.37805932211968,62.38288693512304,81821200,0.007919166901237507
2019-11-12,63.26681137084961,63.46727150358225,63.01564288775295,63.167790050044296,87388800,-0.000915650791269873
2019-11-13,63.873008728027344,63.94787724496436,63.051865162318514,63.06635536750636,102734400,0.009581601222549363
2019-11-14,63.43105697631836,63.972044412574895,63.300637729934714,63.69913320290586,89182800,-0.006919225514971816
2019-11-15,64.18457794189453,64.18940555462353,63.52041635680175,63.6822261428361,100206400,0.01187936953119828
2019-11-18,64.50820922851562,64.58790538111721,63.815067179568615,64.19423749036015,86703200,0.005042197004303306
2019-11-19,64.31257629394531,64.72556195764945,64.09521580622737,64.70140915448063,76167200,-0.003032682768751127
2019-11-20,63.563873291015625,64.2618427556722,62.89004925520429,64.13143090646965,106234400,-0.011641626662686977
2019-11-21,63.27890396118164,63.76193057545326,63.07844378883424,63.68464454827351,121395200,-0.004483196430294711
2019-11-22,63.22334289550781,63.561459996057096,62.99631983433901,63.418968052625615,65325200,-0.0008780345770197373
2019-11-25,64.3318862915039,64.34879398870619,63.40205876057649,63.44794686989705,84020400,0.017533767517295518
2019-11-26,63.82953643798828,64.52267825942127,63.397225673493445,64.46954505165989,105207600,-0.007808722586484573
2019-11-27,64.68692779541016,64.72074319855238,64.07589938069799,64.14110532481291,65235600,0.013432517377826247
2019-11-29,64.54442596435547,64.72556092964365,64.21838155275661,64.3874438018525,46617600,-0.0022029463434311003
2019-12-02,63.79814529418945,64.7859336686597,63.62667293887163,64.54924801440131,94487200,-0.011562279143642051
2019-12-03,62.66062927246094,62.67994709368159,61.89744635222638,62.385300569859396,114430400,-0.017829923056276065
2019-12-04,63.21367645263672,63.59285402856833,62.957672994206355,63.05186670062485,67181600,0.008826071276287761
2019-12-05,64.14109802246094,64.21597392512254,63.4527910239609,63.70879452854286,74424400,0.014671217082573795
2019-12-06,65.38003540039062,65.45007629112943,64.55647451537922,64.59995249227791,106075600,0.01931581179816777
2019-12-09,64.4647216796875,65.40178692394231,63.97927767550627,65.20857926686702,128042400,-0.01399989637658805
2019-12-10,64.84151458740234,65.22551997520941,64.20874334386767,64.87049501359104,90420400,0.005844947405296397
2019-12-11,65.39453887939453,65.47424237789252,64.84630646504499,64.9211749815738,78756800,0.008528861417121059
2019-12-12,65.56118774414062,65.82685380522655,64.56132667656246,64.67242071287119,137310400,0.0025483605756964067
2019-12-13,66.45234680175781,66.48857230293328,65.43316093643845,65.56116262085642,133587600,0.01359278390585339
2019-12-16,67.58990478515625,67.81451774298293,66.8943527115529,66.89918032393605,128186000,0.017118401954892892
2019-12-17,67.72274017333984,68.0511946985015,67.33389995738182,67.51986990125756,114158400,0.0019653140303397265
2019-12-18,67.56094360351562,68.08261333502914,67.41120650260393,67.57543381519078,116028400,-0.00238910252907798
2019-12-19,67.6285400390625,67.90869630356615,67.3701264537908,67.50295579789868,98369200,0.0010005253322624696
2019-12-20,67.48847961425781,68.26373527194914,67.27594672320693,68.16230380965749,275978000,-0.0020710254091510505
2019-12-23,68.58976745605469,68.65014577247727,67.71307312233479,67.75171612929323,98572000,0.016318160493338674
2019-12-24,68.65498352050781,68.8047279584797,68.32894646001048,68.75642235004993,48478800,0.0009508133191282742
2019-12-26,70.0171127319336,70.03402042966727,68.758830663586,68.78781107661511,93121200,0.019840208846877205
2019-12-27,69.99053955078125,70.99765308437338,69.58479904432102,70.30933882174277,146266000,-0.00037952409226127415
2019-12-30,70.40596008300781,70.68853390914015,68.88442912186885,69.90844323563087,144114400,0.005935381194270617
2019-12-31,70.92035675048828,70.92760185239203,69.92290595614713,70.02192726243074,100805600,0.007306152304066282
2020-01-02,72.53851318359375,72.59889150198023,71.29230380764884,71.54588979671196,135480400,0.02281652979832649
2020-01-03,71.83329772949219,72.59406313642577,71.60869213351766,71.76567430155144,146322800,-0.009721945255710907
2020-01-06,72.40569305419922,72.44433607127044,70.70302703365871,70.95420295942078,118387200,0.007968384339843926
2020-01-07,72.06513977050781,72.67133299565539,71.84536183598526,72.41532954893665,108872000,-0.004703404792168575
2020-01-08,73.22440338134766,73.5262949460089,71.76807876823776,71.76807876823776,132079200,0.01608632987504821
2020-01-09,74.77974700927734,74.97295465655091,73.95135835025293,74.20252681762871,170108400,0.021240782527507385
2020-01-10,74.94879913330078,75.51394659034878,74.44645484641248,75.01401242394427,140644800,0.002260667236577696
2020-01-13,76.55003356933594,76.5766038580251,75.14684225138329,75.2651887494365,121532000,0.02136437747571196
2020-01-14,75.5163803100586,76.69738393857047,75.39321353332888,76.48726853727727,161954400,-0.01350297591105698
2020-01-15,75.1927490234375,76.19744522367158,74.7604381579808,75.3159231634684,121923600,-0.004285577318355438
2020-01-16,76.13465881347656,76.24576025053994,75.37389330782143,75.73616329817168,108829200,0.012526603991369845
2020-01-17,76.97752380371094,76.97993392443253,76.07667669301796,76.38339587903954,137816400,0.011070713435510582
